Hestia Riddle,INTP,7,Gryffindor
Katie Flamel,INTP,3,Gryffindor
Fingal the Fearless Pettigrew,INFP,4,Hufflepuff
Arcturus Ollivander,INTJ,6,Ravenclaw
Doris Prang,INFJ,5,Hufflepuff
Rita Lupin,INFJ,4,Hufflepuff
Violet Diggle,ESTJ,2,Ravenclaw
Nymphadora Thicknesse,ESFP,5,Ravenclaw
Oliver Hopkirk,ENFJ,2,Gryffindor
Jimmy MacFarlan,INTJ,2,Ravenclaw
Eunice Pettigrew,ENTP,3,Slytherin
Narcissa Granger,ESFJ,4,Hufflepuff
Arcturus Prang,INTP,7,Gryffindor
Griselda Prang,ESTP,5,Gryffindor
Ted Bell,INTP,7,Gryffindor
Pomona Mundungus,ENTJ,7,Ravenclaw
Nearly Headless Nick Bode,INFP,5,Hufflepuff
Morgana Crouch,ESFP,7,Ravenclaw
Rowena Warrington,INFP,4,Hufflepuff
Susan Robins,INFP,3,Hufflepuff
Scabbers Abbott,INFP,4,Hufflepuff
Regulus Pettigrew,INFP,4,Hufflepuff
Buckbeak Rosier,ISTP,6,Gryffindor
Piers Gaunt,INFP,5,Hufflepuff
Orla Purkiss,ISTP,5,Gryffindor
Regulus Boardman,INTJ,5,Ravenclaw
Elladora Carrow,ISFJ,4,Hufflepuff
Gwenog Crockford,ESTJ,3,Ravenclaw
Quigley Goyle,INTJ,7,Ravenclaw
Cassius Jigger,ESFJ,7,Hufflepuff
Violet Ravenclaw,ISFP,4,Slytherin
Antioch Delaney-Podmore,ESTP,7,Gryffindor
Wilbert Clearwater,ESTP,4,Gryffindor
Quigley Potter,ESTP,4,Gryffindor
Marietta Tonks,ENTP,4,Slytherin
Kreacher Zeller,ENFJ,5,Gryffindor
Percy Rookwood,ESFP,7,Ravenclaw
Pigwidgeon Vane,ISTJ,3,Slytherin
Kennilworthy Slughorn,INFJ,7,Hufflepuff
Eunice Smith,ESFP,3,Ravenclaw
Septima Dolohov,INFP,6,Hufflepuff
Doris Finch-Fletchley,ESFJ,7,Hufflepuff
Narcissa Crockford,ESTP,3,Gryffindor
Evan Hooch,ESTJ,6,Ravenclaw
Arthur Karkaroff,INTP,5,Gryffindor
Violet Zeller,ISTP,4,Gryffindor
Norbert Hagrid,INTJ,6,Ravenclaw
Madam Rosmerta Sprout,ISTJ,2,Slytherin
Reginald ,ISFP,2,Slytherin
Phineas Nigellus Zograf,ISFJ,7,Hufflepuff
Madam Poppy Rookwood,INTP,4,Gryffindor
Rita Shacklebolt,ENTP,2,Slytherin
Irma Dedalus,INTJ,5,Ravenclaw
Aurora Patil,ENFJ,7,Gryffindor
Hannah Imago,ISTJ,6,Slytherin
Marge Diggory,ENFJ,3,Gryffindor
Lily Weasley,ISFP,2,Slytherin
Livius Grunnion,INTJ,3,Ravenclaw
Dobby Binns,INTP,2,Gryffindor
Livius Podmore,INFJ,6,Hufflepuff
Kennilworthy Binns,ISFP,4,Slytherin
Hengist of Woodcroft ,ISFP,4,Slytherin
Cedric Skeeter,ISTJ,7,Slytherin
Gilderoy Marchbanks,ISTP,2,Gryffindor
Colin McLaggen,ESFJ,2,Hufflepuff
Seamus Flitwick,ESFP,3,Ravenclaw
Minerva Jigger,INTJ,5,Ravenclaw
Filius Quirrell,ISFP,4,Slytherin
Paracelsus Pettigrew,ESTP,6,Gryffindor
Inigo Slughorn,ISTP,3,Gryffindor
Mosag Longbottom,INTP,6,Gryffindor
Golgomath Cattermole,ESFJ,7,Hufflepuff
Daisy Coote,INTP,5,Gryffindor
Blaise Cresswell,ISTP,4,Gryffindor
Rosmerta Vulchanov,ESTJ,3,Ravenclaw
Rose Parkinson,ESFP,7,Ravenclaw
Wendy Nott,INTP,4,Gryffindor
Bill Crockford,INTP,3,Gryffindor
Tom Flitwick,ENTJ,4,Ravenclaw
Beedle Bagman,ISFJ,7,Hufflepuff
Luna Prewett,ESFJ,2,Hufflepuff
Barnabas the Barmy Bulstrode,ESTJ,4,Ravenclaw
Moran Vector,ESFJ,3,Hufflepuff
Hengist of Woodcroft Bagman,INFJ,5,Hufflepuff
Molly Prewett,ENFP,4,Hufflepuff
Hengist of Woodcroft Vane,ENTJ,7,Ravenclaw
Alberic Elphick,ISTP,3,Gryffindor
Arcturus Patil,ENTJ,7,Ravenclaw
Armando Lupin,INTP,6,Gryffindor
Pius Midgeon,INTJ,7,Ravenclaw
Severus Potter,INTJ,6,Ravenclaw
Septima Lupin,INTP,3,Gryffindor
Wilfred Hufflepuff,ESTJ,6,Ravenclaw
Alberic Black,ESTJ,7,Ravenclaw
Snivellus Slytherin,ISTP,2,Gryffindor
Godric Figg,ENTJ,2,Ravenclaw
Wendy Tonks,ENTJ,6,Ravenclaw
Roger Jordan,ISTP,2,Gryffindor
Stubby Malfoy,ISTJ,6,Slytherin
Ted Fudge,ISFP,5,Slytherin
Ripper Ravenclaw,INFJ,2,Hufflepuff
Wendy Burbage,ENFP,5,Hufflepuff
Hokey McGonagall,ESTP,6,Gryffindor
Thomas Mimsey-Porpington,INFP,5,Hufflepuff
Aidan Rosier,ENTP,7,Slytherin
Mafalda Tonks,ISFJ,2,Hufflepuff
Crookshanks Bagnold,ENTJ,4,Ravenclaw
Ted Bulstrode,ISTP,2,Gryffindor
Aurora Belby,ESFJ,3,Hufflepuff
Septima Rabnott,ESFP,5,Ravenclaw
Quintius Whitby,ISTP,6,Gryffindor
Neville Gudgeon,INTJ,6,Ravenclaw
Theodore Slinkhard,ENTP,3,Slytherin
Arsenius Bode,INTJ,4,Ravenclaw
Trevor Prewett,ENFJ,7,Gryffindor
Arthur Evans,INTP,4,Gryffindor
Ginny Malfoy,ISFJ,6,Hufflepuff
Crookshanks Zeller,ENTJ,3,Ravenclaw
Lee Marchbanks,INFJ,3,Hufflepuff
Ludo Dumbledore,INTP,6,Gryffindor
Antonin Warbeck,ENTJ,5,Ravenclaw
Broderick Zograf,ISFJ,6,Hufflepuff
Oliver Creevey,ISFJ,5,Hufflepuff
The Grey Lady Corner,ISFJ,6,Hufflepuff
Lord Voldemort Timms,ENFJ,7,Gryffindor
Irma Lestrange,ENFP,4,Hufflepuff
Thomas Warrington,INTJ,2,Ravenclaw
Broderick Bagnold,ENFP,2,Hufflepuff
Circe Gryffindor,ENTP,7,Slytherin
Cornelius Skeeter,ISTJ,3,Slytherin
Muriel Malfoy,ESFJ,3,Hufflepuff
Padfoot Mostafa,ENFJ,6,Gryffindor
Agatha Imago,ISFJ,6,Hufflepuff
Snivellus Davies,ENFP,6,Hufflepuff
Viktor Slinkhard,ESTJ,2,Ravenclaw
Cliodna Polkiss,ESTP,5,Gryffindor
Prongs Delaney-Podmore,INFJ,4,Hufflepuff
Kendra Diggle,ESFP,3,Ravenclaw
Fingal the Fearless Finnigan,ESFJ,4,Hufflepuff
Hestia Ogden,ESTJ,3,Ravenclaw
Kingsley Delaney-Podmore,ISFJ,2,Hufflepuff
Bilius Hopkirk,INTP,2,Gryffindor
Emmeline Wood,INFP,2,Hufflepuff
Mundungus Marchbanks,ISFJ,5,Hufflepuff
Gladys Umfraville,ISTP,5,Gryffindor
John Ravenclaw,ISTP,3,Gryffindor
Dolores Riddle,ENTJ,6,Ravenclaw
Wilbert Burbage,ISTJ,5,Slytherin
Griphook Marchbanks,ESTP,7,Gryffindor
Amelia Susan Morgan,ENTJ,2,Ravenclaw
John Bragge,ESTJ,7,Ravenclaw
Augustus Whitby,ESTJ,7,Ravenclaw
Prongs Tonks,ENFJ,7,Gryffindor
Walden Finch-Fletchley,INFJ,6,Hufflepuff
James Trimble,ESTP,3,Gryffindor
Horace Goyle,INFP,7,Hufflepuff
Antioch Bagman,ESTJ,5,Ravenclaw
Jean Burbage,ENFJ,5,Gryffindor
Dilys Belby,ENFJ,7,Gryffindor
Wilkie Creevey,ENTP,3,Slytherin
Moran Wood,ENFJ,2,Gryffindor
Moran Brown,ISTJ,3,Slytherin
Viktor Granger,ENTP,4,Slytherin
Romilda Diggory,ENTP,2,Slytherin
Millicent Bryce,INTJ,2,Ravenclaw
Hermione Goyle,ISFP,2,Slytherin
Susan Hufflepuff,ESFJ,4,Hufflepuff
Araminta Flamel,ISFP,7,Slytherin
Lucius Midgeon,INFP,4,Hufflepuff
Narcissa Dedalus,INTP,5,Gryffindor
Ivan Gaunt,ISTP,4,Gryffindor
Ripper Switch,ISFP,6,Slytherin
Bertha Mostafa,ENTP,2,Slytherin
Dirk Figg,INTP,6,Gryffindor
Quentin Flamel,ISTP,2,Gryffindor
Muriel Parkinson,ISFJ,6,Hufflepuff
Demelza Lynch,INFP,5,Hufflepuff
Scabior Ogden,ISFP,5,Slytherin
Cadmus Gudgeon,INFJ,4,Hufflepuff
Elfrida Dawlish,ENFJ,2,Gryffindor
Bathilda Jones,ESTP,3,Gryffindor
Alberic Imago,INTP,4,Gryffindor
Vernon Doreen,ENFP,7,Hufflepuff
Eunice Bryce,ENFP,3,Hufflepuff
Evan Lestrange,ISTP,2,Gryffindor
Rosmerta Finnigan,INTP,2,Gryffindor
Alphard Malfoy,ISFJ,7,Hufflepuff
Phyllida Kettleburn,ISTJ,4,Slytherin
Wilbert Gryffindor,INFP,4,Hufflepuff
Gregory Smith,ESFP,4,Ravenclaw
Padfoot Diggory,INFP,6,Hufflepuff
Hedwig Edgecombe,ISTP,5,Gryffindor
Cornelius Flitwick,INTP,7,Gryffindor
Karkus Helga,ENTJ,6,Ravenclaw
Ariana Vulchanov,ESTJ,6,Ravenclaw
Ginny Delaney-Podmore,ENFP,4,Hufflepuff
Circe Maxime,ISFP,4,Slytherin
Dennis Lestrange,ISTJ,2,Slytherin
Griselda Jones,ESTJ,7,Ravenclaw
Susan Peasegood,INFJ,3,Hufflepuff
Sturgis Switch,ISFP,6,Slytherin
Peter Flitwick,ESTP,5,Gryffindor
Neville Zograf,INTJ,7,Ravenclaw
Alice Rosier,ENTP,4,Slytherin
Pomona Gryffindor,ESFP,2,Ravenclaw
Dirk Helga,ENFJ,4,Gryffindor
Muriel Bagnold,ENFJ,2,Gryffindor
Ron Abbott,ESFJ,3,Hufflepuff
Dobby Warrington,ENFP,6,Hufflepuff
Avery Vector,ISTJ,4,Slytherin
Helena Crockford,INTP,7,Gryffindor
Amycus Finch-Fletchley,INFP,6,Hufflepuff
Quirinus Delaney-Podmore,ISTP,6,Gryffindor
Sirius Meliflua,ENFJ,2,Gryffindor
Ivan Carrow,ENFP,6,Hufflepuff
Fleur Cattermole,INTP,6,Gryffindor
Miranda Peverell,INFJ,6,Hufflepuff
Snivellus Doreen,ENTP,3,Slytherin
Orla Dedalus,ESFJ,4,Hufflepuff
Arsenius Moody,ISFP,7,Slytherin
Millicent Bode,ESFJ,4,Hufflepuff
Gabrielle Lockhart,INTJ,4,Ravenclaw
Paracelsus Perks,INTP,6,Gryffindor
Scabior Bragge,ISFJ,5,Hufflepuff
Morgana Malfoy,ISTJ,3,Slytherin
Dirk Crockford,ESFP,6,Ravenclaw
Garrick Crabbe,ISFJ,5,Hufflepuff
Fluffy Ollivander,ESTP,2,Gryffindor
Barberus Slughorn,ISFP,2,Slytherin
Snivellus Whitby,ENFJ,2,Gryffindor
Ted Thickey,ISTP,5,Gryffindor
Amelia Susan Dawlish,ENTP,3,Slytherin
Prongs Lovegood,ESFJ,7,Hufflepuff
Neville Goyle,ISTJ,2,Slytherin
Ivan Quirke,INTP,3,Gryffindor
Alberic Millicent,ENFP,4,Hufflepuff
Elphias Potter,ISTP,5,Gryffindor
Cadmus Quirrell,ENFJ,2,Gryffindor
Broderick Vector,ISFP,7,Slytherin
Wilfred Hooch,ESFP,2,Ravenclaw
Griphook Twycross,ESTP,4,Gryffindor
Gwendolyn Doge,ISTP,6,Gryffindor
Miranda Cresswell,ENFP,4,Hufflepuff
Pansy Twycross,INFJ,3,Hufflepuff
Alberic Flint,ENFJ,5,Gryffindor
Gwenog Hopkirk,ENFP,2,Hufflepuff
Gregory the Smarmy Ravenclaw,ENFP,5,Hufflepuff
Arabella Dawlish,ESFJ,2,Hufflepuff
Ariana Doreen,ESTP,2,Gryffindor
Armando Grindelwald,ENTJ,2,Ravenclaw
Aurora Mostafa,INFJ,4,Hufflepuff
Clara Ogden,ISFP,7,Slytherin
Cedric Cattermole,ESTJ,3,Ravenclaw
Bilius Vulchanov,ISTJ,2,Slytherin
Oblansk Delacour,ESFP,6,Ravenclaw
Xenophilius Longbottom,INFJ,6,Hufflepuff
Inigo Edgecombe,ISTP,6,Gryffindor
Susan Maxime,ESTJ,4,Ravenclaw
Ernie Jigger,ESTJ,4,Ravenclaw
Buckbeak Elphick,INFJ,6,Hufflepuff
Helga Ravenclaw,INTJ,3,Ravenclaw
Salazar Flamel,ISFP,3,Slytherin
Percy McLaggen,ISTP,5,Gryffindor
Marvolo Pettigrew,INTJ,3,Ravenclaw
Pius Abbott,ISTP,7,Gryffindor
Phyllida Warbeck,ESTJ,7,Ravenclaw
Bilius Belby,ENFJ,5,Gryffindor
Romilda Gregorovitch,ESFP,6,Ravenclaw
Andromeda Mumps,INFP,2,Hufflepuff
Zacharias Crouch,INFJ,6,Hufflepuff
Jugson Dedalus,ENFP,5,Hufflepuff
Piers MacNair,ISTJ,6,Slytherin
Inigo Crockford,ESTJ,5,Ravenclaw
Kennilworthy Ollivander,INTJ,2,Ravenclaw
Katie Zograf,INFP,3,Hufflepuff
Rowena Volkov,ENFJ,4,Gryffindor
Beedle Gudgeon,ESTP,7,Gryffindor
Errol Diggle,INFP,3,Hufflepuff
Filius Belby,ISFJ,4,Hufflepuff
Firenze Elphick,ENFJ,3,Gryffindor
Bilius Doge,ISFP,3,Slytherin
Wendy Sprout,ESTP,5,Gryffindor
Regulus Bulstrode,ENTJ,6,Ravenclaw
Alphard Ollivander,ISFJ,2,Hufflepuff
Charity Figg,INTJ,4,Ravenclaw
Colin Prewett,ESFP,3,Ravenclaw
Bogrod Umbridge,ENTJ,5,Ravenclaw
Cadmus Pomfrey,ISFP,7,Slytherin
Nicolas Trimble,ENFJ,7,Gryffindor
Angelina Lockhart,INFP,5,Hufflepuff
Alastor Dursley,ESTJ,7,Ravenclaw
Demelza McLaggen,ENTP,7,Slytherin
Cornelius ,ENFP,6,Hufflepuff
Dolores Umfraville,ISFP,7,Slytherin
Filius Goldstein,INFP,7,Hufflepuff
Michael Moody,INFP,5,Hufflepuff
Cho Murray,ENTJ,5,Ravenclaw
Morgana Flint,ENFP,3,Hufflepuff
Charity Fortescue,INFJ,6,Hufflepuff
Mosag Thickey,ESFJ,7,Hufflepuff
Barnabas the Barmy Maxime,ESTP,7,Gryffindor
John Vulchanov,INTJ,5,Ravenclaw
You-Know-Who Vulchanov,ESFP,3,Ravenclaw
Piers Prang,ENFP,5,Hufflepuff
Bob Ravenclaw,ISTP,7,Gryffindor
Fred Carrow,INTP,4,Gryffindor
Ron Umbridge,ENTP,7,Slytherin
Vernon Dippet,INFJ,7,Hufflepuff
Adalbert Lynch,ESFJ,2,Hufflepuff
Troy Johnson,ENFP,7,Hufflepuff
Adalbert Abbott,ESTP,7,Gryffindor
Clara Grindelwald,ESTP,5,Gryffindor
Vaisey Mundungus,ESTP,5,Gryffindor
Vincent Moody,ISFP,3,Slytherin
Karkus Shacklebolt,ESTP,6,Gryffindor
Igor Hagrid,ENFP,7,Hufflepuff
Evan Riddle,INTP,2,Gryffindor
Tenebrus Murray,ISFP,5,Slytherin
Peter Malfoy,ESFJ,6,Hufflepuff
Aberforth Corner,INFJ,6,Hufflepuff
Padma Edgecombe,INFJ,4,Hufflepuff
Alphard Ivanova,ISTJ,3,Slytherin
Arsenius Figg,ESFP,4,Ravenclaw
Edgar Hopkirk,ENTJ,2,Ravenclaw
Gregory the Smarmy Riddle,ISFP,4,Slytherin
Ignotus Evans,ESTP,3,Gryffindor
Newton Clearwater,ENTJ,4,Ravenclaw
Augustus Johnson,ENFP,3,Hufflepuff
Bill Zograf,ISTP,4,Gryffindor
James Coote,INTJ,6,Ravenclaw
Amycus Robins,ISFP,7,Slytherin
Petunia Clearwater,ESTJ,3,Ravenclaw
Viktor Chang,ESTP,6,Gryffindor
Teddy Millicent,ESFJ,6,Hufflepuff
Araminta MacFarlan,ESFP,4,Ravenclaw
Avery Slinkhard,ISTP,6,Gryffindor
Scabbers Peakes,ENTP,2,Slytherin
Augusta Peakes,ESFP,5,Ravenclaw
Fat Friar Mimsey-Porpington,ENFJ,3,Gryffindor
Phyllida Ogden,ISFJ,5,Hufflepuff
Quigley Slinkhard,ESFJ,7,Hufflepuff
Ernie Bode,INTP,7,Gryffindor
Marcus Crabbe,ESFJ,7,Hufflepuff
Viridian Morgan,INTJ,2,Ravenclaw
Bane Jigger,INFJ,7,Hufflepuff
Hamish Switch,ESTJ,6,Ravenclaw
Hepzibah Clearwater,ISTJ,2,Slytherin
Millicent Quirke,ENFJ,3,Gryffindor
Amycus Rookwood,INFJ,4,Hufflepuff
Ripper Zabini,ENFP,3,Hufflepuff
Fleur Grunnion,INTJ,7,Ravenclaw
Phineas Nigellus Zeller,INTJ,3,Ravenclaw
Hermione Slughorn,ISFP,6,Slytherin
Neville Mostafa,ISFP,3,Slytherin
Phineas Nigellus Johnson,ENFJ,5,Gryffindor
Bob Delaney-Podmore,ESTJ,2,Ravenclaw
Prongs Kettleburn,ISFP,3,Slytherin
Barberus Polkiss,ENFP,2,Hufflepuff
Jimmy Mundungus,INFP,6,Hufflepuff
Wilhelmina Gregorovitch,INFJ,5,Hufflepuff
Mosag Belby,ENTJ,2,Ravenclaw
Augusta Flitwick,ESTP,2,Gryffindor
Inigo Skeeter,ISFP,6,Slytherin
Draco Crockford,ISFJ,4,Hufflepuff
Gregory Thickey,ESFP,3,Ravenclaw
Cho Carrow,ISFP,6,Slytherin
Wilfred Clagg,INFP,6,Hufflepuff
Andromeda Smith,ENFP,5,Hufflepuff
Moaning Myrtle Bagman,ENFP,5,Hufflepuff
Quigley Imago,ESFJ,3,Hufflepuff
Vernon Vane,INTJ,3,Ravenclaw
Dobby Grunnion,ESFP,5,Ravenclaw
Paracelsus Vulchanov,INFJ,2,Hufflepuff
Ivan Cresswell,ISFJ,7,Hufflepuff
Ripper Crockford,ENTJ,3,Ravenclaw
Kendra Dedalus,ENTP,5,Slytherin
Pigwidgeon Karkaroff,ISFJ,4,Hufflepuff
Ptolemy MacMillian,INFP,7,Hufflepuff
Scorpius Slinkhard,ENTP,6,Slytherin
Oliver Binns,ENTJ,4,Ravenclaw
Kevin Slughorn,INFP,3,Hufflepuff
Andrew Jones,ESFP,3,Ravenclaw
Kingsley Dawlish,ESTP,3,Gryffindor
Pomona Patil,INTP,2,Gryffindor
Dolores Belby,ISFP,4,Slytherin
Ragnok Thickey,ESFP,3,Ravenclaw
Beedle Mundungus,ENFP,7,Hufflepuff
Ariana Switch,ESTP,4,Gryffindor
Cormac Filch,ENFP,6,Hufflepuff
Alecto Bagnold,ENTP,7,Slytherin
Susan Pomfrey,ENFP,4,Hufflepuff
Nymphadora Imago,ISTP,4,Gryffindor
Bloody Baron Slughorn,INTP,4,Gryffindor
Arthur Gudgeon,ISTP,2,Gryffindor
Lucius Bagnold,ESFP,3,Ravenclaw
Igor Bagman,ESTJ,5,Ravenclaw
Harry Trimble,INFP,7,Hufflepuff
Hengist of Woodcroft Snape,ENFJ,2,Gryffindor
John Rookwood,ISFP,7,Slytherin
Horace Johnson,INFJ,3,Hufflepuff
Ripper Smith,ISTP,4,Gryffindor
Clara Volkov,ISFJ,2,Hufflepuff
Newton Podmore,INFJ,7,Hufflepuff
Walden Crabbe,ENFJ,4,Gryffindor
Wilkie Karkaroff,ISTJ,7,Slytherin
Ritchie Perks,ENTP,3,Slytherin
Wendy Elphick,INFJ,2,Hufflepuff
Aragog MacFarlan,INTP,3,Gryffindor
Garrick Switch,ENFP,5,Hufflepuff
Parvati Slughorn,ENFJ,5,Gryffindor
Hassan Goldstein,ESTJ,4,Ravenclaw
Ignotus Hopkirk,INTJ,2,Ravenclaw
Quirinus Dumbledore,ISFP,6,Slytherin
Sirius Slytherin,INFP,4,Hufflepuff
Scorpius Elphick,INTJ,5,Ravenclaw
Agatha Granger,ENTJ,5,Ravenclaw
Angelina Flitwick,INTP,7,Gryffindor
Elfrida Potter,ISFP,5,Slytherin
Pomona Hopkirk,ISFP,3,Slytherin
Fawkes Whisp,ISTP,5,Gryffindor
Lily Vulchanov,ESFJ,4,Hufflepuff
Cornelius Slinkhard,ISTP,7,Gryffindor
Vernon Edgecombe,ESFJ,7,Hufflepuff
Dean Maxime,ISTP,2,Gryffindor
Wilfred Lupin,ISTP,7,Gryffindor
Lily Malfoy,ISTJ,4,Slytherin
Blaise Zabini,ISTJ,2,Slytherin
Hamish Hooch,INFJ,6,Hufflepuff
Prongs Elphick,ISFJ,7,Hufflepuff
Stubby Grubbly-Plank,ENFJ,3,Gryffindor
Hamish Wood,INTP,5,Gryffindor
Adalbert Bryce,ESFJ,6,Hufflepuff
Parvati Delacour,INFP,2,Hufflepuff
Percy Flint,ENTJ,6,Ravenclaw
Charlie Ivanova,ENTJ,2,Ravenclaw
Mundungus Snape,INTJ,5,Ravenclaw
Neville Delaney-Podmore,ESFJ,2,Hufflepuff
Terence Grindelwald,ESTP,4,Gryffindor
Arabella Creevey,ENFJ,7,Gryffindor
Bartemius Parkinson,ESTP,2,Gryffindor
Lisa Abbott,ISTJ,5,Slytherin
Eunice Prewett,INTP,6,Gryffindor
Kendra Gaunt,INTP,6,Gryffindor
Gilderoy Goshawk,ESFP,7,Ravenclaw
Wormtail Hooch,ESFJ,6,Hufflepuff
Albus percival Wulfric Brian McGonagall,ESTJ,2,Ravenclaw
Neville Granger,ENFP,5,Hufflepuff
Bob Skeeter,ISFP,7,Slytherin
Tenebrus Bagman,ISFP,4,Slytherin
Charity Trimble,INTJ,6,Ravenclaw
Paracelsus Jigger,ENFJ,7,Gryffindor
Magorian Patil,ENFJ,7,Gryffindor
Roger Belby,ISFJ,5,Hufflepuff
Celestina Fletcher,ESFJ,2,Hufflepuff
Livius Smith,INTP,7,Gryffindor
Wendelin Weasley,ENTJ,4,Ravenclaw
Gwendolyn Mundungus,ISTP,5,Gryffindor
Fawkes Ivanova,INTJ,5,Ravenclaw
Dean Abbott,INFP,7,Hufflepuff
Jugson Skeeter,INTJ,6,Ravenclaw
Magorian Trimble,ESFP,6,Ravenclaw
Bertha Derwent,ISFP,4,Slytherin
Alberic Cresswell,ESFJ,5,Hufflepuff
Modesty Turpin,INTP,5,Gryffindor
Hugo Malfoy,ISFJ,2,Hufflepuff
Inigo McGonagall,ISFJ,5,Hufflepuff
Albus percival Wulfric Brian Granger,ISFJ,3,Hufflepuff
Wilkie Mundungus,INTP,5,Gryffindor
Filius Clagg,ENFJ,4,Gryffindor
Draco Hagrid,ENTJ,3,Ravenclaw
Troy Grubbly-Plank,ENFJ,2,Gryffindor
Dean Creevey,ENFJ,5,Gryffindor
Aurora Zeller,ESFP,6,Ravenclaw
Pomona Bagshot,ENFJ,4,Gryffindor
Arsenius Rookwood,INTP,4,Gryffindor
Pansy Vane,ISFJ,2,Hufflepuff
Gabrielle Polkiss,ENFJ,6,Gryffindor
Livius Perks,INTJ,4,Ravenclaw
Augustus Smith,ENTJ,3,Ravenclaw
Snuffles Dursley,ESFP,4,Ravenclaw
Fred Delaney-Podmore,ENTP,4,Slytherin
Narcissa Pettigrew,ESTJ,5,Ravenclaw
Ronan Patil,ENTP,6,Slytherin
Arabella Flint,ESFP,7,Ravenclaw
Petunia Elphick,ESTJ,4,Ravenclaw
Frank Slughorn,ENFJ,3,Gryffindor
Ritchie Fudge,ENTJ,3,Ravenclaw
Teddy Cattermole,ISFP,2,Slytherin
Hannah McGonagall,INFJ,7,Hufflepuff
Padfoot Malfoy,ISTJ,4,Slytherin
Gwendolyn MacNair,ESTJ,2,Ravenclaw
Clara Dumbledore,ISTP,6,Gryffindor
Phyllida MacMillian,ISTP,3,Gryffindor
Silvanus Figg,ESTJ,6,Ravenclaw
Hengist of Woodcroft Jorkins,ESFP,4,Ravenclaw
Ignotus Finnigan,ESTJ,7,Ravenclaw
Miranda Bagshot,ISFP,7,Slytherin
Barnabas the Barmy Jigger,ESTP,3,Gryffindor
Wormtail Bagshot,ISFP,7,Slytherin
Quentin Helga,ESTJ,6,Ravenclaw
Moony Pennifold,INTJ,4,Ravenclaw
Demelza Belby,ISTP,5,Gryffindor
Vincent Bagman,INTJ,5,Ravenclaw
Hokey Crouch,ESFJ,3,Hufflepuff
Agatha Belby,INTJ,6,Ravenclaw
Prongs Bagnold,ISTJ,2,Slytherin
Scabbers Weasley,ISFP,3,Slytherin
Gertie Goldstein,INFJ,5,Hufflepuff
Ernie Fortescue,ISTP,5,Gryffindor
Susan Zabini,ENTJ,4,Ravenclaw
Griselda MacMillian,ENTP,6,Slytherin
Marvolo Lestrange,ESTJ,7,Ravenclaw
Alastor Hooch,INTJ,2,Ravenclaw
Cassandra Kneen,ENFP,3,Hufflepuff
Helga ,ENTP,4,Slytherin
Amycus Krum,INFJ,3,Hufflepuff
Dean ,ISFP,5,Slytherin
Lavender Vulchanov,ISTP,2,Gryffindor
Arsenius Volkov,ESTJ,6,Ravenclaw
Hamish Midgeon,ESTJ,4,Ravenclaw
Millicent Grunnion,INTJ,2,Ravenclaw
Gabrielle Delacour,ESFJ,5,Hufflepuff
Wilkie Meliflua,INTP,7,Gryffindor
Daisy Abbott,ENFP,6,Hufflepuff
Inigo Hopkirk,ISFJ,4,Hufflepuff
Rose Quirrell,ESTP,2,Gryffindor
Argus Dedalus,ESTP,5,Gryffindor
Hestia Mundungus,ENFP,6,Hufflepuff
Dirk Grunnion,INFP,7,Hufflepuff
Colin Flamel,ESTJ,3,Ravenclaw
Ted Purkiss,ESFP,4,Ravenclaw
Barberus Snape,ENFP,2,Hufflepuff
Peeves Mumps,ENFP,7,Hufflepuff
Arcturus Sprout,ENTP,7,Slytherin
Gladys Trelawney,ENTJ,2,Ravenclaw
Dolores Hagrid,ISFJ,2,Hufflepuff
Lavender Coote,ESTP,7,Gryffindor
Reginald Bryce,ESFJ,7,Hufflepuff
The Grey Lady Quirrell,ESTP,5,Gryffindor
Bloody Baron Finch-Fletchley,ENFJ,7,Gryffindor
Molly Kirke,ISFP,7,Slytherin
Thomas Flitwick,ISFJ,4,Hufflepuff
Antonin Whitby,ENTP,4,Slytherin
Susan Derwent,INTP,2,Gryffindor
Alice Vulchanov,ISTP,6,Gryffindor
Catriona Whisp,ESTP,3,Gryffindor
Armando Dolohov,ENFJ,4,Gryffindor
Jimmy Doge,ENTJ,2,Ravenclaw
Oblansk Peasegood,ESTP,6,Gryffindor
Karkus Jorkins,INFP,4,Hufflepuff
Eunice Podmore,INTJ,3,Ravenclaw
Cormac Rosier,ESFP,2,Ravenclaw
Firenze Warbeck,INFP,4,Hufflepuff
Scabbers Mimsey-Porpington,ISFJ,6,Hufflepuff
Godric ,INFJ,6,Hufflepuff
Demelza Gryffindor,INFP,4,Hufflepuff
Arabella Morgan,ENTP,7,Slytherin
Terence Brown,ESTJ,5,Ravenclaw
Quigley Trelawney,ENFP,2,Hufflepuff
Nymphadora Creevey,ESFJ,7,Hufflepuff
Frank Evans,ESFJ,2,Hufflepuff
Wendy Whitby,ISTP,2,Gryffindor
Sturgis Vector,ESFJ,2,Hufflepuff
Trevor Oswald,ESFP,6,Ravenclaw
Quentin Higgs,ESTJ,3,Ravenclaw
Gellert Maxime,ISFJ,7,Hufflepuff
Stubby Keddle,ESFP,7,Ravenclaw
Gladys Turpin,ISFP,2,Slytherin
Septima Quirrell,INFP,3,Hufflepuff
Fat Friar MacNair,ENFP,4,Hufflepuff
Malkin Goyle,ENFP,2,Hufflepuff
Aidan Skeeter,INFP,6,Hufflepuff
Violet Peasegood,INFP,2,Hufflepuff
